time,pm10,pm2.5,co,no,no2,so2,o3,aqi
13/05/2024 12:00,24.69,7.37,145.4945,0.8111269,3.3957002,2.8227673,85.090034,31
13/05/2024 13:00,24.69,7.37,150.14543,0.64833295,3.3179138,2.8519242,85.971344,31
13/05/2024 14:00,24.69,7.37,149.70888,0.63353497,3.1222985,2.7924519,84.72545,31
13/05/2024 15:00,24.69,7.37,151.61829,0.532345,3.4470081,2.39791,82.8715,31
13/05/2024 16:00,24.69,7.37,153.66077,0.43417403,3.9343796,2.147936,77.78307,31
13/05/2024 17:00,24.69,7.37,156.77614,0.23430206,4.94294,2.0815148,77.94421,31
13/05/2024 18:00,24.69,7.37,159.20816,0.10267521,5.847091,1.9780828,74.200615,31
13/05/2024 19:00,24.69,7.37,162.6991,0.061331976,5.841179,1.8420821,68.1949,31
13/05/2024 20:00,24.69,7.37,164.1558,0.02750422,6.2188344,1.6135963,65.69584,31
13/05/2024 21:00,24.69,7.37,163.6216,0.04602185,5.8964314,1.3883449,64.2009,31
13/05/2024 22:00,24.69,7.37,158.5779,0.03848063,4.619868,1.3389422,63.357655,31
13/05/2024 23:00,24.69,7.37,151.34529,0.027672678,3.895644,1.5866667,64.47318,31
14/05/2024 0:00,17.14,4.66,147.31407,0.020475177,3.2468605,1.7514855,68.71181,19
14/05/2024 1:00,17.14,4.66,147.7425,0.02013545,3.3388584,1.7663394,66.70216,19
14/05/2024 2:00,17.14,4.66,149.08385,0.021732837,3.744249,1.8267913,64.47775,19
14/05/2024 3:00,17.14,4.66,150.44804,0.035494868,3.8395052,1.9829589,56.933094,19
14/05/2024 4:00,17.14,4.66,150.6714,0.14392073,5.3860054,2.194831,54.957607,19
14/05/2024 5:00,17.14,4.66,158.81621,0.63608027,8.113599,2.2603266,53.022846,19
14/05/2024 6:00,17.14,4.66,147.90578,0.8517811,5.8783417,2.3777292,59.430935,19
14/05/2024 7:00,17.14,4.66,139.47177,0.75380987,4.568537,2.4563677,66.006775,19
14/05/2024 8:00,17.14,4.66,135.70427,0.72387904,3.74707,2.673462,70.475426,19
14/05/2024 9:00,17.14,4.66,132.88931,0.65840155,3.225975,2.809205,75.10677,19
14/05/2024 10:00,17.14,4.66,132.291,0.5965848,2.8478584,3.1188872,78.33043,19
14/05/2024 11:00,17.14,4.66,132.06758,0.54611546,2.7498195,2.7925136,80.38445,19
14/05/2024 12:00,17.14,4.66,131.90147,0.5032498,2.7391386,2.6547039,82.51595,19
14/05/2024 13:00,17.14,4.66,135.60956,0.4947671,2.952241,2.6303036,83.59807,19
14/05/2024 14:00,17.14,4.66,135.00615,0.49372816,3.4877634,2.5368521,83.86571,19
14/05/2024 15:00,17.14,4.66,138.77666,0.44056654,4.6553626,2.4428933,80.919044,19
14/05/2024 16:00,17.14,4.66,143.14871,0.3965836,6.029961,2.344187,75.56134,19
14/05/2024 17:00,17.14,4.66,147.26588,0.23456144,7.4633965,2.3645725,71.77052,19
14/05/2024 18:00,17.14,4.66,158.28166,0.10334963,9.084815,2.3801713,70.6923,19
14/05/2024 19:00,17.14,4.66,178.35175,0.07009149,10.837934,2.411485,66.87673,19
14/05/2024 20:00,17.14,4.66,182.5127,0.061760377,11.191712,2.508798,59.890167,19
14/05/2024 21:00,17.14,4.66,169.74788,0.06728366,11.516713,2.395185,52.854733,19
14/05/2024 22:00,17.14,4.66,169.2131,0.059884537,11.052974,2.4362047,48.295094,19
14/05/2024 23:00,17.14,4.66,167.24727,0.048795927,11.246297,2.5328162,44.515396,19
15/05/2024 0:00,20.26,7.19,160.82918,0.059104722,10.511451,2.6263645,36.983677,30
15/05/2024 1:00,20.26,7.19,158.74483,0.039477754,8.115435,2.8239095,51.99782,30
15/05/2024 2:00,20.26,7.19,164.55225,0.036648612,6.830976,2.9706786,52.946594,30
15/05/2024 3:00,20.26,7.19,159.95071,0.04756018,6.6265254,3.1009386,54.590683,30
15/05/2024 4:00,20.26,7.19,164.9262,0.30911097,9.021932,3.241167,52.86647,30
15/05/2024 5:00,20.26,7.19,186.53941,1.2689962,12.753329,3.1939027,49.30395,30
15/05/2024 6:00,20.26,7.19,169.3524,1.6744832,11.306172,3.7073252,53.92279,30
15/05/2024 7:00,20.26,7.19,163.7731,1.3464212,9.122495,3.166689,63.64711,30
15/05/2024 8:00,20.26,7.19,160.23549,0.9458439,6.291183,3.0605376,71.747536,30
15/05/2024 9:00,20.26,7.19,149.35179,0.6729896,4.8174977,2.7405326,78.424736,30
15/05/2024 10:00,20.26,7.19,140.76767,0.58531725,3.6776593,2.5021422,82.772804,30
15/05/2024 11:00,20.26,7.19,144.51682,0.5560673,3.3417218,2.3322973,86.59622,30
15/05/2024 12:00,20.26,7.19,154.64687,0.53730315,3.1943104,2.3154278,86.08847,30
15/05/2024 13:00,20.26,7.19,162.34966,0.55520767,3.3239496,2.4181073,84.54258,30
15/05/2024 14:00,20.26,7.19,173.33447,0.5856138,3.7414646,2.572861,82.67579,30
15/05/2024 15:00,20.26,7.19,169.64366,0.4428799,4.4134955,2.7000282,82.29832,30
15/05/2024 16:00,20.26,7.19,156.21857,0.42032185,5.5270863,2.674753,83.66694,30
15/05/2024 17:00,20.26,7.19,172.4416,0.25430933,7.7618613,2.678032,85.683846,30
15/05/2024 18:00,20.26,7.19,178.8572,0.12009729,9.615995,2.7490425,85.63346,30
15/05/2024 19:00,20.26,7.19,178.33992,0.08362969,11.23231,2.8513737,83.60285,30
15/05/2024 20:00,20.26,7.19,187.7287,0.062896065,11.390968,2.9880753,81.65754,30
15/05/2024 21:00,20.26,7.19,194.74593,0.041723073,9.805077,2.853564,78.248375,30
15/05/2024 22:00,20.26,7.19,187.25067,0.019136101,7.3237224,2.7562313,77.94196,30
15/05/2024 23:00,20.26,7.19,180.2992,0.016339524,5.559107,2.658861,79.08131,30
16/05/2024 0:00,19.05,8.73,160.39253,0.015689377,5.2379355,2.3638134,78.57099,36
16/05/2024 1:00,19.05,8.73,157.2919,0.013458272,5.2165427,3.0798473,77.75224,36
16/05/2024 2:00,19.05,8.73,151.28264,0.015748588,5.8152905,3.1243668,75.25802,36
16/05/2024 3:00,19.05,8.73,150.3825,0.02500696,6.3570194,3.1902313,72.131096,36
16/05/2024 4:00,19.05,8.73,168.84949,0.18298608,9.926843,3.4373152,68.37952,36
16/05/2024 5:00,19.05,8.73,194.89705,1.5303947,17.404459,3.823445,57.627247,36
16/05/2024 6:00,19.05,8.73,185.8714,2.6295831,17.662703,4.3025827,53.901417,36
16/05/2024 7:00,19.05,8.73,171.93852,2.0842314,15.646748,3.808245,51.041004,36
16/05/2024 8:00,19.05,8.73,171.11644,1.7439312,12.214946,3.6748974,47.919575,36
16/05/2024 9:00,19.05,8.73,159.8101,1.469783,9.303762,3.03348,53.816944,36
16/05/2024 10:00,19.05,8.73,153.95308,1.2360855,8.07969,2.6312559,57.21692,36
16/05/2024 11:00,19.05,8.73,159.14381,0.98626167,6.596115,2.3981788,57.722736,36
16/05/2024 12:00,19.05,8.73,185.37392,0.8692406,6.133536,2.2376187,59.953114,36
16/05/2024 13:00,19.05,8.73,183.82275,0.8736176,5.8239703,1.9935964,62.36471,36
16/05/2024 14:00,19.05,8.73,190.00659,0.8952643,6.4258933,1.867041,62.997864,36
16/05/2024 15:00,19.05,8.73,206.41907,0.87829584,7.361014,1.9085013,61.408543,36
16/05/2024 16:00,19.05,8.73,224.95757,0.71557975,8.781615,2.0790768,58.0094,36
16/05/2024 17:00,19.05,8.73,214.48363,0.31576622,11.023674,2.2316725,54.943592,36
16/05/2024 18:00,19.05,8.73,205.92908,0.14179924,13.502322,2.4477606,50.88872,36
16/05/2024 19:00,19.05,8.73,198.49727,0.09650236,13.211196,2.8092327,50.253613,36
16/05/2024 20:00,19.05,8.73,202.99133,0.07431774,10.804999,3.0647647,49.746677,36
16/05/2024 21:00,19.05,8.73,196.14888,0.06682714,9.37017,3.2091348,52.721165,36
16/05/2024 22:00,19.05,8.73,192.09297,0.045785297,8.323029,3.206356,55.378155,36
16/05/2024 23:00,19.05,8.73,184.79979,0.02868106,7.776343,3.2367947,54.218765,36
17/05/2024 0:00,37.19,11.51,167.89807,0.030893436,7.0786514,2.7554548,53.06406,48
17/05/2024 1:00,37.19,11.51,166.38847,0.031052493,6.507162,2.4723005,53.279327,48
17/05/2024 2:00,37.19,11.51,162.22252,0.0315478,5.796747,2.479385,51.213337,48
17/05/2024 3:00,37.19,11.51,161.41983,0.059426542,7.0459037,2.9030883,49.248325,48
17/05/2024 4:00,37.19,11.51,170.84224,0.37510145,9.302558,2.9121761,44.57314,48
17/05/2024 5:00,37.19,11.51,204.10571,1.8698372,11.455245,3.0737507,41.655045,48
17/05/2024 6:00,37.19,11.51,175.69945,2.6720645,10.099505,4.6846366,50.380817,48
17/05/2024 7:00,37.19,11.51,166.51949,2.1267169,8.192501,5.032348,63.397076,48
17/05/2024 8:00,37.19,11.51,157.17522,1.5944337,6.6122127,4.520636,68.5778,48
17/05/2024 9:00,37.19,11.51,150.70215,1.1989297,6.64405,4.4205775,66.43373,48
17/05/2024 10:00,37.19,11.51,145.85431,0.9994163,6.398764,4.161615,70.50425,48
17/05/2024 11:00,37.19,11.51,148.71785,0.95869684,6.001347,3.7967396,76.71788,48
17/05/2024 12:00,37.19,11.51,143.91417,0.8848421,5.805224,3.6833332,80.06376,48
17/05/2024 13:00,37.19,11.51,148.01982,1.0290644,5.2219954,3.4964502,83.69655,48
17/05/2024 14:00,37.19,11.51,148.01884,0.9669738,5.627844,3.4080083,84.71543,48
17/05/2024 15:00,37.19,11.51,152.52487,0.9230481,6.618664,3.4092445,85.2869,48
17/05/2024 16:00,37.19,11.51,162.26323,1.0933148,7.3522544,3.4340055,85.3199,48
17/05/2024 17:00,37.19,11.51,181.25725,0.5549642,10.838096,3.4830534,77.82986,48
17/05/2024 18:00,37.19,11.51,180.87181,0.16855507,12.462051,3.517018,73.24709,48
17/05/2024 19:00,37.19,11.51,194.49591,0.11220773,13.960872,3.8240473,68.95472,48
17/05/2024 20:00,37.19,11.51,198.77376,0.07793825,13.958065,4.0534587,66.21795,48
17/05/2024 21:00,37.19,11.51,205.46956,0.06346242,12.211224,4.10413,67.54941,48
17/05/2024 22:00,37.19,11.51,220.40411,0.053621408,12.504458,4.0216236,66.09571,48
17/05/2024 23:00,37.19,11.51,197.58073,0.039060015,12.941017,4.170853,66.39733,48
18/05/2024 0:00,33.8,13.78,187.08168,0.037762683,11.616548,3.6932154,67.38999,55
18/05/2024 1:00,33.8,13.78,180.03252,0.023453387,9.238957,4.172967,68.07501,55
18/05/2024 2:00,33.8,13.78,173.81544,0.025728902,7.8231864,4.1321774,66.147964,55
18/05/2024 3:00,33.8,13.78,175.70093,0.04222889,8.724854,3.885114,63.4068,55
18/05/2024 4:00,33.8,13.78,177.88048,0.30429673,10.051486,4.097148,60.31729,55
18/05/2024 5:00,33.8,13.78,184.96448,1.3978883,9.8182745,4.232409,57.03192,55
18/05/2024 6:00,33.8,13.78,173.98955,1.9625014,10.208217,4.5824537,52.25249,55
18/05/2024 7:00,33.8,13.78,175.10847,2.0880563,12.357772,5.596777,53.353367,55
18/05/2024 8:00,33.8,13.78,177.95567,1.6819419,11.234164,5.4596877,59.116882,55
18/05/2024 9:00,33.8,13.78,180.96263,1.3346945,8.701635,5.0624375,71.20191,55
18/05/2024 10:00,33.8,13.78,171.77087,1.1465439,7.0999584,4.4334216,82.405876,55
18/05/2024 11:00,33.8,13.78,154.66106,0.89265156,5.6247745,3.8435032,93.643524,55
18/05/2024 12:00,33.8,13.78,146.04381,0.68541425,5.4731946,3.264119,96.21403,55
18/05/2024 13:00,33.8,13.78,144.85411,0.67097616,5.005032,2.6083167,91.7228,55
18/05/2024 14:00,33.8,13.78,142.31708,0.67997843,4.794619,2.376136,89.183876,55
18/05/2024 15:00,33.8,13.78,143.81265,0.6085821,5.0849977,2.4124205,87.93392,55
18/05/2024 16:00,33.8,13.78,144.26967,0.53412014,6.422195,2.473757,84.449974,55
18/05/2024 17:00,33.8,13.78,145.0956,0.31897905,7.950023,2.557093,80.06828,55
18/05/2024 18:00,33.8,13.78,150.01338,0.12561509,9.520801,2.728327,76.14059,55
18/05/2024 19:00,33.8,13.78,159.46489,0.10241289,12.706063,3.0095031,69.94352,55
18/05/2024 20:00,33.8,13.78,165.26482,0.088759236,14.067303,3.3914528,65.30047,55
18/05/2024 21:00,33.8,13.78,168.5265,0.0832229,15.718532,3.2143953,61.59044,55
18/05/2024 22:00,33.8,13.78,170.58708,0.05544661,15.478297,3.1381204,57.61287,55
18/05/2024 23:00,33.8,13.78,170.79543,0.07009297,17.569279,3.1665561,42.26602,55
19/05/2024 0:00,37.32,17.95,167.17763,0.05755515,13.684238,3.2012088,48.43191,63
19/05/2024 1:00,37.32,17.95,166.3996,0.033803772,12.758058,3.3887193,41.8373,63
19/05/2024 2:00,37.32,17.95,167.06133,0.030264681,11.808735,3.3334415,40.839146,63
19/05/2024 3:00,37.32,17.95,165.78166,0.05340143,11.197806,3.5016954,34.72614,63
19/05/2024 4:00,37.32,17.95,165.40724,0.35160613,10.80254,3.243985,35.534267,63
19/05/2024 5:00,37.32,17.95,167.19687,1.1861233,9.867811,3.2004194,39.052074,63
19/05/2024 6:00,37.32,17.95,164.74419,1.3666929,7.955553,3.1820447,42.6859,63
19/05/2024 7:00,37.32,17.95,161.53699,1.629014,6.6787972,3.8129165,51.59374,63
19/05/2024 8:00,37.32,17.95,151.95354,1.1336039,6.203626,3.902272,60.57741,63
19/05/2024 9:00,37.32,17.95,152.55667,1.0096445,6.4303837,3.8386047,63.69511,63
19/05/2024 10:00,37.32,17.95,145.6131,0.9032143,5.669857,3.3255208,68.74929,63
19/05/2024 11:00,37.32,17.95,143.20068,0.855525,5.953509,3.0717735,75.56579,63
19/05/2024 12:00,37.32,17.95,143.46162,0.7081525,6.1449428,3.0497262,82.93591,63
19/05/2024 13:00,37.32,17.95,145.77553,0.78048974,5.113066,2.8383048,90.737144,63
19/05/2024 14:00,37.32,17.95,144.0162,0.7698701,5.170571,2.676136,95.94962,63
19/05/2024 15:00,37.32,17.95,146.44423,0.71286136,5.50156,2.5770426,94.715294,63
19/05/2024 16:00,37.32,17.95,146.95918,0.56295055,6.4810047,2.701165,92.69583,63
19/05/2024 17:00,37.32,17.95,151.5017,0.3034217,8.721732,2.9286783,85.38912,63
19/05/2024 18:00,37.32,17.95,155.95032,0.10840052,9.933831,3.022761,83.18639,63
19/05/2024 19:00,37.32,17.95,160.31863,0.08689938,11.672993,3.2604914,81.634346,63
19/05/2024 20:00,37.32,17.95,154.47734,0.05072091,12.31181,3.5431368,81.28672,63
19/05/2024 21:00,37.32,17.95,154.07906,0.04663055,11.004302,3.374572,74.64836,63
19/05/2024 22:00,37.32,17.95,151.96971,0.027784592,8.740213,3.1449988,74.8092,63
19/05/2024 23:00,37.32,17.95,152.79301,0.016361432,7.284964,3.0944989,78.86702,63
20/05/2024 0:00,39.09,14.95,152.68672,0.012904048,7.2154984,3.1783836,76.55421,57
20/05/2024 1:00,39.09,14.95,153.45561,0.016917134,7.3324013,3.1495492,66.549034,57
20/05/2024 2:00,39.09,14.95,154.98949,0.022434203,7.7835765,2.9741297,62.68675,57
20/05/2024 3:00,39.09,14.95,156.37724,0.045069132,8.140761,2.8601618,58.91458,57
20/05/2024 4:00,39.09,14.95,163.38031,0.30832818,12.696178,3.112612,49.966885,57
20/05/2024 5:00,39.09,14.95,175.87299,1.4733022,15.378425,3.6548376,42.19871,57
20/05/2024 6:00,39.09,14.95,170.69905,2.3633173,13.992616,4.5112586,46.470387,57
20/05/2024 7:00,39.09,14.95,167.87001,2.2440746,12.323139,4.2572656,50.02533,57
20/05/2024 8:00,39.09,14.95,157.5431,1.4180688,10.505112,3.3534396,54.10742,57
20/05/2024 9:00,39.09,14.95,153.39409,1.3212006,7.0886817,2.707384,67.979515,57
20/05/2024 10:00,39.09,14.95,144.92024,0.9640248,4.873485,2.1975193,79.01803,57
20/05/2024 11:00,39.09,14.95,140.43423,0.77167624,4.059362,1.9564368,83.99764,57
20/05/2024 12:00,39.09,14.95,139.02614,0.7082136,3.76043,1.8112783,84.53118,57
20/05/2024 13:00,39.09,14.95,138.85097,0.8427794,3.7716122,1.7386352,84.56945,57
20/05/2024 14:00,39.09,14.95,139.97523,0.99425626,4.219044,1.7306938,82.5142,57
20/05/2024 15:00,39.09,14.95,140.90321,0.9415152,5.177103,1.8317094,80.50865,57
20/05/2024 16:00,39.09,14.95,146.82555,0.74398166,6.4865108,1.8683128,76.88115,57
20/05/2024 17:00,39.09,14.95,151.32059,0.4210019,7.7948623,2.133145,69.869835,57
20/05/2024 18:00,39.09,14.95,152.99532,0.13863175,9.688392,2.2975376,69.05405,57
20/05/2024 19:00,39.09,14.95,158.17355,0.09503273,14.333829,2.6081216,65.70354,57
20/05/2024 20:00,39.09,14.95,166.45195,0.09562721,16.513578,2.8205469,60.218464,57
20/05/2024 21:00,39.09,14.95,169.10562,0.0736525,16.246614,2.9242954,64.9582,57
20/05/2024 22:00,39.09,14.95,164.90176,0.04323238,15.91533,3.025108,63.266434,57
20/05/2024 23:00,39.09,14.95,161.02724,0.025626907,15.384122,3.3634312,63.94972,57
21/05/2024 0:00,40.53,14.71,160.7393,0.024901563,11.560554,3.4766703,64.41118,56
21/05/2024 1:00,40.53,14.71,153.51659,0.024577675,10.775504,3.6795175,59.64565,56
21/05/2024 2:00,40.53,14.71,158.80719,0.031493623,8.882331,3.1517534,55.76253,56
21/05/2024 3:00,40.53,14.71,163.66718,0.066593245,8.770296,2.7393425,54.64874,56
21/05/2024 4:00,40.53,14.71,174.30127,0.5731865,10.075016,2.9612486,58.29381,56
21/05/2024 5:00,40.53,14.71,188.15575,2.2507837,11.976536,2.8848746,46.27724,56
21/05/2024 6:00,40.53,14.71,176.19832,2.7239392,11.092144,3.6489022,55.960342,56
21/05/2024 7:00,40.53,14.71,164.40172,2.2169254,6.406779,2.9210508,66.76965,56
21/05/2024 8:00,40.53,14.71,151.14067,1.2323972,4.006068,2.3620098,73.48728,56
21/05/2024 9:00,40.53,14.71,141.94862,0.7109788,2.7339172,1.843444,82.52313,56
21/05/2024 10:00,40.53,14.71,135.78596,0.56360567,2.4141667,1.6300182,84.89657,56
21/05/2024 11:00,40.53,14.71,134.80836,0.53609955,2.3248184,1.5879897,86.3007,56
21/05/2024 12:00,40.53,14.71,133.26201,0.51899415,2.2827473,1.4640733,87.11939,56
21/05/2024 13:00,40.53,14.71,133.46428,0.5765186,2.4767249,1.3199505,87.62692,56
21/05/2024 14:00,40.53,14.71,136.64693,0.594207,2.8452542,1.2747327,86.35729,56
21/05/2024 15:00,40.53,14.71,138.31586,0.64752823,3.4472399,1.3215598,84.69263,56
21/05/2024 16:00,40.53,14.71,143.04404,0.6891548,4.6670203,1.2870206,78.44021,56
21/05/2024 17:00,40.53,14.71,144.8036,0.48790273,6.9696116,1.3623143,74.60705,56
21/05/2024 18:00,40.53,14.71,153.37007,0.18692273,10.972828,1.6543626,71.21975,56
21/05/2024 19:00,40.53,14.71,162.73488,0.11840425,14.461228,1.9352249,66.25185,56
21/05/2024 20:00,40.53,14.71,166.74165,0.09551116,17.42788,2.1855018,59.919205,56
21/05/2024 21:00,40.53,14.71,169.36588,0.0801957,18.660223,2.2797265,55.942127,56
21/05/2024 22:00,40.53,14.71,172.59352,0.054495964,18.510471,2.5138628,49.938007,56
21/05/2024 23:00,40.53,14.71,172.95532,0.026478672,18.881485,2.8661969,43.699474,56
22/05/2024 0:00,35.31,10.86,164.29884,0.023789562,16.341791,3.3996048,46.037823,45
22/05/2024 1:00,35.31,10.86,159.93575,0.01789428,11.674611,3.4173393,61.578197,45
22/05/2024 2:00,35.31,10.86,158.41063,0.02234879,9.829141,3.0615032,63.84273,45
22/05/2024 3:00,35.31,10.86,160.38129,0.03851127,8.888356,3.1155975,61.630657,45
22/05/2024 4:00,35.31,10.86,168.62296,0.3812038,12.529205,3.057913,60.579906,45
22/05/2024 5:00,35.31,10.86,188.43773,3.0863302,15.181615,3.1224802,55.42079,45
22/05/2024 6:00,35.31,10.86,167.96086,3.8649032,15.393162,3.9051468,50.13579,45
22/05/2024 7:00,35.31,10.86,172.92058,4.012584,14.825938,4.644541,52.579655,45
22/05/2024 8:00,35.31,10.86,174.92749,4.042805,13.2413435,5.126478,60.224133,45
22/05/2024 9:00,35.31,10.86,164.65721,3.4556198,11.565366,5.275207,73.23327,45
22/05/2024 10:00,35.31,10.86,152.963,2.0180566,7.6064453,4.464133,85.366234,45
22/05/2024 11:00,35.31,10.86,145.34135,1.1840801,5.541559,3.137584,96.30526,45
22/05/2024 12:00,35.31,10.86,139.77512,0.9513666,4.6192126,2.738779,100.5657,45
22/05/2024 13:00,35.31,10.86,137.72272,0.9056162,4.5342746,2.5073776,98.45233,45
22/05/2024 14:00,35.31,10.86,140.68224,1.0604167,5.0011206,2.4166422,96.467285,45
22/05/2024 15:00,35.31,10.86,146.94763,1.1301738,6.1929073,2.55715,94.14262,45
22/05/2024 16:00,35.31,10.86,153.84703,1.1170831,8.328731,2.955987,89.06622,45
22/05/2024 17:00,35.31,10.86,162.14189,0.597848,11.691407,3.3954818,77.94979,45
22/05/2024 18:00,35.31,10.86,168.23322,0.19862197,16.276009,4.0306993,72.43711,45
22/05/2024 19:00,35.31,10.86,172.03357,0.09337419,17.84717,4.0384383,64.68328,45
22/05/2024 20:00,35.31,10.86,174.01201,0.08144907,18.66421,4.238892,59.236683,45
22/05/2024 21:00,35.31,10.86,172.1087,0.060102087,19.305166,3.7403557,54.168365,45
22/05/2024 22:00,35.31,10.86,173.43419,0.0404915,17.763506,4.0008254,57.450012,45
22/05/2024 23:00,35.31,10.86,171.27222,0.029716598,17.771332,4.458656,49.806652,45
23/05/2024 0:00,28.44,7.47,167.2824,0.031446103,14.575707,4.5376086,45.207516,31
23/05/2024 1:00,28.44,7.47,148.0316,0.03249934,9.770583,4.0287795,52.27342,31
23/05/2024 2:00,28.44,7.47,130.20305,0.023273235,6.472626,3.3653939,57.18141,31
23/05/2024 3:00,28.44,7.47,123.21564,0.034707643,5.0280004,3.0128374,57.517544,31
23/05/2024 4:00,28.44,7.47,126.93591,0.21389349,5.3264313,3.2500613,60.231705,31
23/05/2024 5:00,28.44,7.47,135.84108,0.8270712,6.5694366,3.7464397,64.860344,31
23/05/2024 6:00,28.44,7.47,144.24518,1.206879,7.1057076,4.3557663,63.816425,31
23/05/2024 7:00,28.44,7.47,151.25826,0.96306014,6.439396,3.975591,72.196556,31
23/05/2024 8:00,28.44,7.47,148.06012,0.75743324,4.1923366,3.3535483,83.75242,31
23/05/2024 9:00,28.44,7.47,133.7075,0.6117847,2.7305496,2.9908855,86.81649,31
23/05/2024 10:00,28.44,7.47,130.59209,0.5794482,2.5815985,2.6711328,88.65926,31
23/05/2024 11:00,28.44,7.47,129.77505,0.59067005,2.6199095,2.353937,90.2382,31
23/05/2024 12:00,28.44,7.47,128.83824,0.613531,2.7593968,2.1611536,94.11063,31
23/05/2024 13:00,28.44,7.47,128.18431,0.63239574,3.0400841,2.06999,96.4181,31
23/05/2024 14:00,28.44,7.47,130.3226,0.6615169,3.2810926,1.999832,96.77914,31
23/05/2024 15:00,28.44,7.47,129.94757,0.68190414,3.8676326,1.9734697,95.97837,31
23/05/2024 16:00,28.44,7.47,130.21045,0.56183696,4.6083927,2.0633972,94.80854,31
23/05/2024 17:00,28.44,7.47,137.29156,0.37276992,5.806046,2.358414,88.50418,31
23/05/2024 18:00,28.44,7.47,149.89836,0.12037069,7.4370856,2.6193075,81.524895,31
23/05/2024 19:00,28.44,7.47,147.72975,0.066018894,6.6346498,2.8598776,81.74591,31
23/05/2024 20:00,28.44,7.47,139.15683,0.055834446,6.00308,2.8227422,81.00111,31
23/05/2024 21:00,28.44,7.47,131.16441,0.04485893,5.5276074,2.7707329,74.25558,31
23/05/2024 22:00,28.44,7.47,135.75313,0.037575867,5.6856704,2.756553,72.1998,31
23/05/2024 23:00,28.44,7.47,134.16286,0.028669214,4.888835,2.6320944,69.590775,31
24/05/2024 0:00,22.0,5.7,129.15413,0.024183327,3.9493294,2.354034,68.83202,24
24/05/2024 1:00,22.0,5.7,128.31267,0.026538769,4.0577683,2.302542,67.73828,24
24/05/2024 2:00,22.0,5.7,124.04007,0.027318887,3.8632927,2.2667272,68.30874,24
24/05/2024 3:00,22.0,5.7,127.18296,0.046461795,4.1648927,2.4474833,66.85949,24
24/05/2024 4:00,22.0,5.7,135.46281,0.32405606,5.5629487,2.610358,62.809387,24
24/05/2024 5:00,22.0,5.7,157.05424,1.1450363,6.533543,3.451209,65.39245,24
24/05/2024 6:00,22.0,5.7,155.96898,1.4521493,5.1675415,3.7910674,71.01728,24
24/05/2024 7:00,22.0,5.7,142.65819,1.0382272,4.4902716,3.7450924,75.03413,24
24/05/2024 8:00,22.0,5.7,137.6956,0.8301282,3.4703588,3.4701939,82.40487,24
24/05/2024 9:00,22.0,5.7,133.65984,0.6947768,2.8274782,3.2737496,90.729164,24
24/05/2024 10:00,22.0,5.7,131.25061,0.65721124,2.7927077,2.912124,94.04102,24
24/05/2024 11:00,22.0,5.7,129.90852,0.70291966,3.001455,2.487593,96.381744,24
24/05/2024 12:00,22.0,5.7,129.23894,0.7581274,3.2697031,2.2148108,96.04062,24
24/05/2024 13:00,22.0,5.7,131.85545,0.8305314,3.674874,2.1800327,94.260765,24
24/05/2024 14:00,22.0,5.7,141.01042,0.91465646,4.0386844,2.2377374,97.792915,24
24/05/2024 15:00,22.0,5.7,142.84789,0.8870256,4.8949037,2.369248,95.48403,24
24/05/2024 16:00,22.0,5.7,149.08614,0.83707947,6.533727,2.482826,93.86968,24
24/05/2024 17:00,22.0,5.7,161.00487,0.52368355,9.089596,2.7724006,88.331566,24
24/05/2024 18:00,22.0,5.7,164.37677,0.15917705,12.870433,3.0667226,77.77141,24
24/05/2024 19:00,22.0,5.7,165.02707,0.09051546,14.447765,2.9062607,75.71798,24
24/05/2024 20:00,22.0,5.7,164.80304,0.06504604,13.922072,2.672923,74.72846,24
24/05/2024 21:00,22.0,5.7,157.64568,0.05420198,11.184884,2.3397663,75.443695,24
24/05/2024 22:00,22.0,5.7,156.71797,0.05084111,9.599397,2.2045844,74.89381,24
24/05/2024 23:00,22.0,5.7,152.60875,0.037438497,8.764455,1.6753697,74.81685,24
25/05/2024 0:00,23.16,8.17,146.65733,0.026009122,9.906037,1.6742555,63.603138,34
25/05/2024 1:00,23.16,8.17,143.43666,0.021363059,10.117809,1.7762886,63.60085,34
25/05/2024 2:00,23.16,8.17,144.48805,0.021621076,9.956346,1.7591109,62.935795,34
25/05/2024 3:00,23.16,8.17,145.58673,0.04126425,9.139654,1.7881999,65.68652,34
25/05/2024 4:00,23.16,8.17,148.20679,0.37039307,8.634908,2.068371,68.76814,34
25/05/2024 5:00,23.16,8.17,149.83751,1.0191523,7.7628856,2.2547143,68.647835,34
25/05/2024 6:00,23.16,8.17,149.84534,1.4244524,6.180126,2.819002,72.11154,34
25/05/2024 7:00,23.16,8.17,153.66518,0.99398065,5.685947,2.8987029,74.569115,34
25/05/2024 8:00,23.16,8.17,154.69041,0.98354864,4.5961876,2.6955185,80.91517,34
25/05/2024 9:00,23.16,8.17,154.64388,0.7845349,4.5808573,2.706546,83.55256,34
25/05/2024 10:00,23.16,8.17,151.67528,0.7098407,4.4653316,2.4358625,90.65078,34
25/05/2024 11:00,23.16,8.17,146.55304,0.51121706,3.4891262,2.338831,91.128296,34
25/05/2024 12:00,23.16,8.17,144.37677,0.5048213,3.133192,2.465228,85.476166,34
25/05/2024 13:00,23.16,8.17,142.76347,0.5245722,2.9232435,2.8270504,88.35282,34
